# wall_epoch time rank loops bip2 bip3 fires ones nofires graph_nodes nhot pending_actions graph_edges local_pending incoming_pending outgoing_pending global_physical_msgs nTickSend nFullSend
1777798225 0.266667 3 0 17400 6349 5384 435 530 3595 49 48 3653 31 48 42 981 972 9
1777798225 0.283333 3 0 17550 6399 5413 444 542 3621 431 430 3693 0 430 11 990 981 9
1777798225 0.283333 3 0 17700 6443 5457 444 542 3642 281 280 3725 13 280 47 998 989 9
1777798225 0.283333 3 0 17850 6503 5497 452 554 3667 131 130 3755 26 130 62 1005 996 9
1777798225 0.283333 3 0 18000 6556 5546 456 554 3695 24 23 3780 10 23 32 1013 1004 9
1777798225 0.316667 3 0 18150 6650 5624 460 566 3723 895 894 3757 35 894 57 1023 1012 11
1777798225 0.316667 3 0 18300 6720 5686 468 566 3738 745 744 3776 67 744 120 1030 1019 11
1777798225 0.316667 3 0 18450 6752 5718 468 566 3764 595 594 3831 86 594 99 1038 1027 11
1777798225 0.316667 3 0 18600 6803 5769 468 566 3802 445 444 3882 120 444 144 1046 1034 12
1777798225 0.316667 3 0 18750 6862 5828 468 566 3821 295 294 3902 153 294 164 1054 1042 12
1777798225 0.316667 3 0 18900 6899 5865 468 566 3854 145 144 3949 174 144 191 1061 1049 12
1777798225 0.316667 3 0 19050 6929 5891 472 566 3894 182 181 3997 22 181 39 1069 1057 12
1777798225 0.316667 3 0 19200 6982 5944 472 566 3935 32 31 4025 74 31 98 1077 1065 12
1777798225 0.316667 3 0 19350 7039 6001 472 566 3981 410 409 4038 33 409 92 1084 1072 12
1777798225 0.316667 3 0 19500 7104 6066 472 566 4024 260 259 4055 70 259 80 1093 1080 13
1777798225 0.316667 3 0 19650 7149 6111 472 566 4069 110 109 4092 106 109 115 1101 1088 13
1777798225 0.316667 3 0 19800 7173 6135 472 566 4092 83 82 4145 11 82 30 1107 1094 13
1777798225 0.316667 3 0 19950 7221 6167 476 578 4130 167 166 4189 17 166 46 1116 1103 13
1777798225 0.316667 3 0 20100 7256 6202 476 578 4158 17 16 4235 39 16 64 1123 1110 13
1777798225 0.333333 3 0 20250 7310 6256 476 578 4198 1023 1022 4249 33 1022 59 1132 1119 13
1777798225 0.333333 3 0 20400 7335 6281 476 578 4214 873 872 4312 37 872 39 1140 1127 13
1777798225 0.333333 3 0 20550 7396 6326 480 590 4223 723 722 4340 77 722 118 1147 1134 13
1777798225 0.333333 3 0 20700 7430 6360 480 590 4259 573 572 4386 105 572 107 1156 1143 13
1777798225 0.333333 3 0 20850 7499 6413 484 602 4295 423 422 4400 149 422 170 1163 1150 13
1777798225 0.333333 3 0 21000 7573 6487 484 602 4321 473 472 4398 12 472 56 1169 1156 13
1777798225 0.333333 3 0 21150 7626 6540 484 602 4346 323 322 4423 40 322 79 1177 1164 13
1777798225 0.333333 3 0 21300 7668 6582 484 602 4379 229 228 4456 25 228 48 1186 1173 13
1777798225 0.333333 3 0 21450 7717 6631 484 602 4418 79 78 4493 63 78 71 1194 1181 13
1777798225 0.350000 3 0 21600 7756 6670 484 602 4451 1075 1074 4524 15 1074 25 1202 1189 13
1777798225 0.350000 3 0 21750 7813 6723 488 602 4477 925 924 4545 53 924 95 1209 1196 13
1777798225 0.350000 3 0 21900 7877 6787 488 602 4508 775 774 4564 120 774 140 1217 1203 14
1777798225 0.350000 3 0 22050 7929 6839 488 602 4535 625 624 4594 153 624 164 1225 1211 14
1777798225 0.350000 3 0 22200 7963 6873 488 602 4569 475 474 4636 180 474 197 1231 1217 14
1777798225 0.350000 3 0 22350 7990 6900 488 602 4605 325 324 4695 189 324 205 1240 1226 14
1777798225 0.350000 3 0 22500 8060 6970 488 602 4634 375 374 4704 13 374 63 1247 1232 15
1777798225 0.350000 3 0 22650 8094 7004 488 602 4654 238 237 4751 23 237 45 1254 1239 15
1777798225 0.350000 3 0 22800 8146 7056 488 602 4682 88 87 4776 61 87 76 1263 1248 15
1777798225 0.350000 3 0 22950 8209 7103 492 614 4713 404 403 4791 13 403 42 1271 1256 15
1777798225 0.350000 3 0 23100 8268 7162 492 614 4750 254 253 4811 60 253 86 1278 1263 15
1777798225 0.350000 3 0 23250 8320 7214 492 614 4795 104 103 4838 101 103 135 1285 1270 15
1777798225 0.350000 3 0 23400 8360 7254 492 614 4812 79 78 4877 24 78 30 1294 1279 15
1777798225 0.366667 3 0 23550 8404 7282 496 626 4835 634 633 4933 10 633 21 1302 1287 15
1777798225 0.366667 3 0 23700 8464 7342 496 626 4866 484 483 4977 53 483 80 1308 1293 15
1777798225 0.366667 3 0 23850 8494 7372 496 626 4896 334 333 5023 82 333 101 1316 1301 15
1777798225 0.366667 3 0 24000 8542 7420 496 626 4915 184 183 5058 102 183 115 1324 1309 15
1777798225 0.366667 3 0 24150 8588 7466 496 626 4958 34 33 5092 121 33 163 1330 1315 15
1777798225 0.366667 3 0 24300 8650 7524 500 626 4984 16 15 5119 49 15 58 1338 1323 15
1777798225 0.383333 3 0 24450 8717 7591 500 626 5034 799 798 5123 51 798 78 1347 1332 15
