# wall_epoch time rank loops bip2 bip3 fires ones nofires graph_nodes nhot fra_hot pending_actions graph_edges local_pending incoming_pending outgoing_pending global_physical_msgs nTickSend nFullSend
1777656214 6.300000 1 0 255600 82386 79666 1366 1354 54372 2266 2266 2265 54513 23 2265 44 22204 22080 124
1777656214 6.300000 1 0 255750 82451 79731 1366 1354 54372 2116 2116 2115 54525 88 2115 119 22227 22103 124
1777656214 6.300000 1 0 255900 82508 79788 1366 1354 54378 1966 1966 1965 54540 127 1965 149 22253 22129 124
1777656214 6.300000 1 0 256050 82532 79812 1366 1354 54377 1816 1816 1815 54601 134 1815 145 22270 22146 124
1777656214 6.300000 1 0 256200 82603 79883 1366 1354 54373 1666 1666 1665 54604 146 1665 167 22296 22172 124
1777656214 6.300000 1 0 256350 82645 79925 1366 1354 54374 1516 1516 1515 54648 165 1515 173 22317 22193 124
1777656214 6.300000 1 0 256500 82683 79963 1366 1354 54372 1366 1366 1365 54693 174 1365 182 22342 22218 124
1777656214 6.316667 1 0 256650 82763 80043 1366 1354 54388 1439 1439 1438 54687 6 1438 53 22370 22246 124
1777656214 6.316667 1 0 256800 82858 80138 1366 1354 54387 1289 1289 1288 54666 23 1288 31 22397 22272 125
1777656214 6.316667 1 0 256950 82939 80219 1366 1354 54385 1139 1139 1138 54668 50 1138 68 22423 22297 126
1777656214 6.316667 1 0 257100 83003 80283 1366 1354 54382 989 989 988 54681 96 988 98 22452 22326 126
1777656214 6.316667 1 0 257250 83064 80344 1366 1354 54381 839 839 838 54697 147 838 173 22482 22356 126
1777656214 6.316667 1 0 257400 83147 80427 1366 1354 54390 889 889 888 54689 14 888 34 22511 22385 126
1777656214 6.316667 1 0 257550 83202 80482 1366 1354 54391 739 739 738 54723 39 738 43 22539 22413 126
1777656214 6.316667 1 0 257700 83271 80551 1366 1354 54392 628 628 627 54729 32 627 50 22570 22444 126
1777656214 6.316667 1 0 257850 83370 80650 1366 1354 54390 478 478 477 54701 112 477 120 22609 22481 128
1777656214 6.316667 1 0 258000 83415 80695 1366 1354 54388 328 328 327 54737 137 327 154 22639 22511 128
1777656214 6.316667 1 0 258150 83505 80785 1366 1354 54390 378 378 377 54728 7 377 45 22670 22541 129
1777656214 6.316667 1 0 258300 83547 80827 1366 1354 54387 228 228 227 54765 48 227 57 22696 22567 129
1777656214 6.316667 1 0 258450 83615 80895 1366 1354 54393 78 78 77 54773 101 77 113 22729 22600 129
1777656214 6.316667 1 0 258600 83654 80934 1366 1354 54406 52 52 51 54810 14 51 23 22757 22628 129
1777656214 6.316667 1 0 258750 83690 80970 1366 1354 54426 61 61 60 54858 0 60 2 22777 22648 129
1777656214 6.366667 1 0 258900 83765 81045 1366 1354 54532 894 894 893 54870 8 893 42 22811 22682 129
1777656214 6.366667 1 0 259050 83825 81105 1366 1354 54557 744 744 743 54871 23 743 23 22841 22712 129
1777656214 6.366667 1 0 259200 83883 81163 1366 1354 54582 594 594 593 54894 30 593 48 22870 22741 129
1777656214 6.366667 1 0 259350 83910 81190 1366 1354 54596 444 444 443 54950 43 443 46 22892 22763 129
1777656214 6.366667 1 0 259500 83973 81253 1366 1354 54630 294 294 293 54978 108 293 114 22912 22783 129
1777656214 6.366667 1 0 259650 84017 81297 1366 1354 54647 144 144 143 55023 136 143 146 22935 22806 129
1777656214 6.366667 1 0 259800 84052 81332 1366 1354 54685 138 138 137 55075 3 137 8 22959 22830 129
1777656214 6.433333 1 0 259950 84117 81397 1366 1354 54848 1312 1312 1311 55099 0 1311 7 22994 22865 129
1777656214 6.450000 1 0 260100 84199 81479 1366 1354 54865 1162 1162 1161 55091 15 1161 45 23033 22904 129
1777656214 6.450000 1 0 260250 84245 81525 1366 1354 54870 1012 1012 1011 55100 31 1011 46 23057 22927 130
1777656214 6.466667 1 0 260400 84304 81584 1366 1354 54886 862 862 861 55130 79 861 92 23085 22955 130
1777656214 6.466667 1 0 260550 84365 81645 1366 1354 54910 712 712 711 55150 119 711 143 23109 22979 130
1777656214 6.466667 1 0 260700 84418 81698 1366 1354 54935 562 562 561 55177 164 561 190 23133 23003 130
1777656214 6.466667 1 0 260850 84442 81722 1366 1354 54947 412 412 411 55245 183 411 184 23155 23025 130
1777656214 6.466667 1 0 261000 84462 81742 1366 1354 55161 1440 1440 1439 55298 18 1439 33 23169 23039 130
1777656214 6.483333 1 0 261150 84475 81755 1366 1354 55160 1290 1290 1289 55368 24 1289 24 23182 23052 130
1777656214 6.483333 1 0 261300 84492 81772 1366 1354 55161 1140 1140 1139 55436 35 1139 44 23192 23062 130
1777656214 6.483333 1 0 261450 84521 81801 1366 1354 55175 990 990 989 55489 71 989 71 23211 23081 130
1777656214 6.483333 1 0 261600 84552 81832 1366 1354 55188 840 840 839 55529 100 839 113 23237 23107 130
1777656214 6.483333 1 0 261750 84596 81876 1366 1354 55207 690 690 689 55556 148 689 150 23259 23129 130
1777656214 6.483333 1 0 261900 84629 81909 1366 1354 55220 540 540 539 55604 176 539 177 23280 23150 130
1777656214 6.483333 1 0 262050 84673 81953 1366 1354 55270 575 575 574 55645 29 574 43 23297 23167 130
1777656214 6.483333 1 0 262200 84707 81987 1366 1354 55277 425 425 424 55695 39 424 39 23316 23186 130
1777656214 6.483333 1 0 262350 84752 82032 1366 1354 55286 275 275 274 55719 83 274 85 23335 23205 130
1777656214 6.483333 1 0 262500 84805 82085 1366 1354 55298 125 125 124 55747 166 124 195 23363 23233 130
1777656214 6.483333 1 0 262650 84870 82150 1366 1354 55326 175 175 174 55760 69 174 72 23384 23254 130
1777656214 6.533333 1 0 262800 84920 82193 1373 1354 55334 25 25 24 55786 127 24 133 23409 23279 130
1777656214 6.583333 1 0 262950 84969 82242 1373 1354 55773 2379 2379 2378 55823 22 2378 25 23436 23305 131
1777656214 6.616667 1 0 263100 85028 82301 1373 1354 55787 2229 2229 2228 55846 79 2228 99 23462 23331 131
1777656214 6.616667 1 0 263250 85073 82346 1373 1354 55798 2079 2079 2078 55877 123 2078 155 23481 23350 131
1777656214 6.616667 1 0 263400 85111 82384 1373 1354 55806 1929 1929 1928 55915 157 1928 170 23501 23370 131
1777656214 6.616667 1 0 263550 85151 82420 1377 1354 55813 1779 1779 1778 55955 170 1778 185 23522 23391 131
1777656214 6.616667 1 0 263700 85207 82476 1377 1354 55827 1629 1629 1628 55976 197 1628 234 23540 23409 131
1777656215 6.716667 1 0 263850 85266 82535 1377 1354 56542 5005 5005 5004 55997 5 5004 16 23570 23439 131
1777656215 6.716667 1 0 264000 85335 82604 1377 1354 56542 4855 4855 4854 56003 54 4854 66 23602 23471 131
1777656215 6.716667 1 0 264150 85388 82657 1377 1354 56540 4705 4705 4704 56020 98 4704 98 23633 23502 131
1777656215 6.733333 1 0 264300 85447 82716 1377 1354 56538 4555 4555 4554 56036 139 4554 157 23667 23535 132
1777656215 6.733333 1 0 264450 85489 82758 1377 1354 56535 4405 4405 4404 56070 174 4404 174 23699 23567 132
1777656215 6.733333 1 0 264600 85526 82795 1377 1354 56534 4255 4255 4254 56113 193 4254 204 23718 23586 132
1777656215 6.733333 1 0 264750 85569 82838 1377 1354 56579 4305 4305 4304 56149 23 4304 27 23748 23616 132
1777656215 6.750000 1 0 264900 85600 82869 1377 1354 56593 4189 4189 4188 56208 16 4188 24 23773 23641 132
1777656215 6.750000 1 0 265050 85652 82921 1377 1354 56592 4039 4039 4038 56233 63 4038 73 23805 23673 132
1777656215 6.750000 1 0 265200 85688 82957 1377 1354 56592 3889 3889 3888 56279 91 3888 104 23830 23698 132
1777656215 6.750000 1 0 265350 85726 82995 1377 1354 56591 3739 3739 3738 56320 148 3738 152 23850 23718 132
1777656215 6.766667 1 0 265500 85778 83047 1377 1354 56614 3789 3789 3788 56360 22 3788 41 23872 23740 132
1777656215 6.766667 1 0 265650 85837 83106 1377 1354 56613 3639 3639 3638 56376 76 3638 88 23898 23766 132
1777656215 6.766667 1 0 265800 85894 83163 1377 1354 56613 3489 3489 3488 56410 104 3488 131 23925 23793 132
1777656215 6.766667 1 0 265950 85934 83203 1377 1354 56634 3487 3487 3486 56454 48 3486 51 23941 23809 132
1777656215 6.766667 1 0 266100 85993 83262 1377 1354 56631 3337 3337 3336 56463 115 3336 131 23966 23834 132
1777656215 6.783333 1 0 266250 86037 83306 1377 1354 56631 3187 3187 3186 56502 143 3186 161 23984 23852 132
1777656215 6.783333 1 0 266400 86076 83345 1377 1354 56628 3037 3037 3036 56537 161 3036 174 24010 23878 132
1777656215 6.783333 1 0 266550 86114 83383 1377 1354 56631 2887 2887 2886 56581 197 2886 197 24032 23900 132
1777656215 6.783333 1 0 266700 86148 83417 1377 1354 56668 2937 2937 2936 56636 19 2936 29 24050 23918 132
1777656215 6.783333 1 0 266850 86177 83446 1377 1354 56684 2902 2902 2901 56685 1 2901 4 24075 23943 132
1777656215 6.800000 1 0 267000 86221 83490 1377 1354 56683 2752 2752 2751 56721 20 2751 33 24107 23975 132
1777656215 6.800000 1 0 267150 86260 83529 1377 1354 56679 2602 2602 2601 56755 52 2601 61 24133 24001 132
1777656215 6.800000 1 0 267300 86298 83567 1377 1354 56678 2452 2452 2451 56804 66 2451 67 24154 24022 132
1777656215 6.800000 1 0 267450 86324 83593 1377 1354 56673 2302 2302 2301 56847 77 2301 92 24178 24046 132
1777656215 6.800000 1 0 267600 86379 83648 1377 1354 56675 2152 2152 2151 56877 92 2151 139 24203 24071 132
1777656215 6.800000 1 0 267750 86427 83696 1377 1354 56674 2002 2002 2001 56909 103 2001 103 24232 24100 132
1777656215 6.816667 1 0 267900 86491 83760 1377 1354 56706 2531 2531 2530 56918 11 2530 17 24265 24133 132
1777656215 6.816667 1 0 268050 86573 83826 1381 1366 56702 2381 2381 2380 56920 40 2380 46 24293 24161 132
1777656215 6.816667 1 0 268200 86625 83878 1381 1366 56701 2231 2231 2230 56950 59 2230 81 24322 24190 132
1777656215 6.816667 1 0 268350 86679 83932 1381 1366 56700 2081 2081 2080 56976 86 2080 100 24352 24220 132
1777656215 6.816667 1 0 268500 86780 84033 1381 1366 56698 1931 1931 1930 56956 113 1930 144 24379 24247 132
1777656215 6.833333 1 0 268650 86887 84140 1381 1366 56696 1781 1781 1780 56931 141 1780 154 24405 24271 134
1777656215 6.833333 1 0 268800 86999 84252 1381 1366 56696 1631 1631 1630 56908 166 1630 201 24428 24294 134
1777656215 6.833333 1 0 268950 87066 84319 1381 1366 56700 1647 1647 1646 56920 37 1646 59 24451 24316 135
1777656215 6.833333 1 0 269100 87147 84392 1389 1366 56698 1497 1497 1496 56913 89 1496 109 24477 24342 135
1777656215 6.833333 1 0 269250 87199 84444 1389 1366 56697 1347 1347 1346 56934 118 1346 130 24503 24368 135
1777656215 6.833333 1 0 269400 87246 84491 1389 1366 56695 1197 1197 1196 56963 138 1196 141 24529 24394 135
1777656215 6.833333 1 0 269550 87322 84567 1389 1366 56693 1047 1047 1046 56965 188 1046 219 24559 24424 135
1777656215 6.833333 1 0 269700 87377 84622 1389 1366 56695 1097 1097 1096 56978 26 1096 28 24585 24450 135
1777656215 6.833333 1 0 269850 87437 84682 1389 1366 56697 1013 1013 1012 56998 3 1012 14 24616 24481 135
1777656215 6.833333 1 0 270000 87492 84737 1389 1366 56696 863 863 862 57019 30 862 44 24647 24512 135
1777656215 6.833333 1 0 270150 87539 84784 1389 1366 56700 713 713 712 57069 40 712 45 24672 24537 135
1777656215 6.833333 1 0 270300 87606 84851 1389 1366 56698 563 563 562 57088 74 562 87 24702 24567 135
1777656215 6.850000 1 0 270450 87711 84940 1393 1378 56694 413 413 412 57057 136 412 172 24727 24592 135
1777656215 6.850000 1 0 270600 87824 85053 1393 1378 56698 463 463 462 57030 9 462 44 24761 24625 136
1777656215 6.850000 1 0 270750 87870 85099 1393 1378 56697 313 313 312 57058 40 312 59 24785 24649 136
1777656215 6.850000 1 0 270900 87931 85160 1393 1378 56702 212 212 211 57091 19 211 43 24813 24677 136
1777656215 6.850000 1 0 271050 88010 85239 1393 1378 56700 62 62 61 57087 73 61 88 24839 24703 136
1777656215 6.850000 1 0 271200 88034 85263 1393 1378 56706 6 6 5 57146 0 5 0 24858 24722 136
1777656215 6.883333 1 0 271350 88097 85326 1393 1378 56781 765 765 764 57166 14 764 34 24885 24749 136
1777656215 6.883333 1 0 271500 88129 85358 1393 1378 56803 615 615 614 57209 22 614 33 24906 24770 136
1777656215 6.883333 1 0 271650 88155 85384 1393 1378 56818 465 465 464 57268 38 464 61 24920 24784 136
1777656215 6.883333 1 0 271800 88225 85454 1393 1378 56854 315 315 314 57286 64 314 86 24941 24804 137
1777656215 6.883333 1 0 271950 88290 85519 1393 1378 56891 165 165 164 57297 85 164 99 24961 24824 137
1777656215 6.883333 1 0 272100 88360 85589 1393 1378 56942 15 15 14 57308 118 14 128 24981 24844 137
1777656215 6.900000 1 0 272250 88388 85617 1393 1378 57018 371 371 370 57362 0 370 8 24998 24861 137
1777656215 6.900000 1 0 272400 88441 85666 1397 1378 57041 221 221 220 57397 41 220 42 25019 24882 137
1777656215 6.900000 1 0 272550 88499 85724 1397 1378 57068 71 71 70 57412 105 70 117 25042 24905 137
1777656215 6.900000 1 0 272700 88547 85772 1397 1378 57114 84 84 83 57453 29 83 29 25063 24926 137
1777656215 7.116667 1 0 272850 88563 85788 1397 1378 58738 6627 6627 6626 57516 2 6626 12 25070 24933 137
1777656215 7.116667 1 0 273000 88593 85818 1397 1378 58738 6477 6477 6476 57574 25 6476 28 25086 24949 137
1777656215 7.133333 1 0 273150 88652 85877 1397 1378 58737 6327 6327 6326 57599 48 6326 55 25111 24974 137
1777656215 7.133333 1 0 273300 88688 85913 1397 1378 58737 6177 6177 6176 57644 64 6176 70 25134 24997 137
1777656215 7.133333 1 0 273450 88713 85938 1397 1378 58736 6027 6027 6026 57697 86 6026 86 25151 25014 137
1777656215 7.150000 1 0 273600 88744 85969 1397 1378 58736 5877 5877 5876 57745 100 5876 117 25170 25033 137
1777656215 7.150000 1 0 273750 88781 86002 1401 1378 58735 5727 5727 5726 57792 120 5726 123 25190 25053 137
1777656215 7.150000 1 0 273900 88834 86055 1401 1378 58775 5726 5726 5725 57815 8 5725 14 25211 25074 137
1777656215 7.166667 1 0 274050 88879 86100 1401 1378 58772 5576 5576 5575 57839 37 5575 39 25233 25096 137
1777656215 7.166667 1 0 274200 88908 86129 1401 1378 58772 5426 5426 5425 57894 54 5425 73 25251 25114 137
1777656215 7.166667 1 0 274350 88941 86162 1401 1378 58769 5276 5276 5275 57937 72 5275 94 25270 25133 137
1777656215 7.183333 1 0 274500 88987 86208 1401 1378 58766 5126 5126 5125 57975 126 5125 126 25292 25155 137
1777656215 7.183333 1 0 274650 89021 86242 1401 1378 58764 4976 4976 4975 58019 155 4975 158 25311 25174 137
1777656215 7.183333 1 0 274800 89056 86277 1401 1378 58764 4826 4826 4825 58073 187 4825 188 25330 25193 137
1777656215 7.200000 1 0 274950 89102 86323 1401 1378 58815 4936 4936 4935 58103 39 4935 43 25352 25215 137
1777656215 7.200000 1 0 275100 89155 86376 1401 1378 58816 4786 4786 4785 58133 92 4785 101 25371 25234 137
1777656215 7.200000 1 0 275250 89188 86409 1401 1378 58814 4636 4636 4635 58176 116 4635 116 25387 25250 137
1777656215 7.200000 1 0 275400 89224 86445 1401 1378 58811 4486 4486 4485 58215 142 4485 142 25404 25267 137
1777656215 7.216667 1 0 275550 89269 86490 1401 1378 58810 4336 4336 4335 58248 179 4335 179 25423 25286 137
1777656215 7.216667 1 0 275700 89282 86503 1401 1378 58809 4186 4186 4185 58311 190 4185 190 25434 25297 137
1777656215 7.216667 1 0 275850 89326 86547 1401 1378 58861 4247 4247 4246 58343 2 4246 11 25453 25316 137
1777656215 7.216667 1 0 276000 89368 86589 1401 1378 58861 4097 4097 4096 58384 27 4096 30 25471 25334 137
1777656215 7.233333 1 0 276150 89419 86640 1401 1378 58859 3947 3947 3946 58410 74 3946 99 25489 25352 137
1777656215 7.233333 1 0 276300 89463 86684 1401 1378 58858 3797 3797 3796 58448 122 3796 129 25508 25371 137
1777656215 7.233333 1 0 276450 89494 86715 1401 1378 58857 3647 3647 3646 58502 147 3646 164 25525 25388 137
1777656215 7.233333 1 0 276600 89557 86778 1401 1378 58856 3497 3497 3496 58513 189 3496 208 25544 25407 137
1777656215 7.250000 1 0 276750 89593 86814 1401 1378 58909 3547 3547 3546 58559 22 3546 22 25561 25424 137
1777656215 7.250000 1 0 276900 89628 86849 1401 1378 58917 3432 3432 3431 58608 7 3431 14 25578 25441 137
1777656215 7.250000 1 0 277050 89666 86887 1401 1378 58914 3282 3282 3281 58643 37 3281 39 25597 25460 137
1777656215 7.250000 1 0 277200 89712 86933 1401 1378 58914 3132 3132 3131 58680 94 3131 107 25614 25477 137
1777656215 7.250000 1 0 277350 89755 86976 1401 1378 58914 2982 2982 2981 58721 121 2981 134 25631 25494 137
1777656215 7.266667 1 0 277500 89793 87014 1401 1378 58913 2832 2832 2831 58764 139 2831 144 25648 25511 137
1777656215 7.266667 1 0 277650 89849 87070 1401 1378 58913 2682 2682 2681 58790 197 2681 225 25664 25527 137
1777656215 7.266667 1 0 277800 89889 87109 1402 1378 58971 2732 2732 2731 58835 31 2731 41 25680 25543 137
1777656215 7.266667 1 0 277950 89930 87147 1405 1378 58973 2616 2616 2615 58863 32 2615 51 25693 25556 137
1777656215 7.266667 1 0 278100 89970 87187 1405 1378 58973 2466 2466 2465 58903 59 2465 64 25710 25573 137
1777656215 7.266667 1 0 278250 89997 87214 1405 1378 58973 2316 2316 2315 58962 77 2315 84 25723 25586 137
1777656215 7.283333 1 0 278400 90033 87250 1405 1378 58973 2166 2166 2165 59020 101 2165 108 25737 25600 137
1777656215 7.283333 1 0 278550 90074 87291 1405 1378 58972 2016 2016 2015 59060 134 2015 137 25754 25617 137
1777656215 7.283333 1 0 278700 90116 87333 1405 1378 58970 1866 1866 1865 59098 161 1865 180 25770 25633 137
1777656215 7.283333 1 0 278850 90160 87377 1405 1378 59025 1910 1910 1909 59131 2 1909 14 25791 25654 137
1777656215 7.283333 1 0 279000 90206 87423 1405 1378 59025 1760 1760 1759 59172 26 1759 28 25809 25672 137
1777656215 7.283333 1 0 279150 90257 87474 1405 1378 59025 1610 1610 1609 59210 63 1609 77 25826 25689 137
1777656215 7.283333 1 0 279300 90335 87540 1408 1387 59023 1460 1460 1459 59218 109 1459 115 25844 25707 137
1777656215 7.283333 1 0 279450 90398 87603 1408 1387 59025 1310 1310 1309 59245 139 1309 139 25860 25722 138
1777656215 7.300000 1 0 279600 90451 87656 1408 1387 59025 1160 1160 1159 59271 184 1159 193 25877 25739 138
1777656215 7.300000 1 0 279750 90512 87717 1408 1387 59061 1210 1210 1209 59281 47 1209 57 25898 25760 138
1777656215 7.300000 1 0 279900 90575 87780 1408 1387 59062 1137 1137 1136 59295 15 1136 39 25920 25782 138
1777656215 7.300000 1 0 280050 90641 87846 1408 1387 59060 987 987 986 59305 67 986 85 25943 25805 138
1777656215 7.300000 1 0 280200 90680 87885 1408 1387 59057 837 837 836 59336 100 836 113 25964 25826 138
1777656215 7.300000 1 0 280350 90742 87947 1408 1387 59055 687 687 686 59350 145 686 160 25987 25849 138
1777656215 7.300000 1 0 280500 90788 87993 1408 1387 59054 537 537 536 59378 176 536 188 26010 25872 138
1777656215 7.300000 1 0 280650 90833 88038 1408 1387 59066 587 587 586 59420 10 586 16 26031 25893 138
1777656215 7.300000 1 0 280800 90885 88090 1408 1387 59063 437 437 436 59438 44 436 73 26050 25912 138
1777656215 7.300000 1 0 280950 90941 88146 1408 1387 59065 335 335 334 59471 31 334 63 26072 25934 138
1777656215 7.300000 1 0 281100 90985 88190 1408 1387 59063 185 185 184 59505 65 184 72 26092 25954 138
1777656215 7.300000 1 0 281250 91015 88216 1412 1387 59062 35 35 34 59555 93 34 109 26108 25970 138
1777656215 7.300000 1 0 281400 91051 88252 1412 1387 59076 12 12 11 59599 0 11 0 26129 25991 138
1777656215 7.316667 1 0 281550 91102 88283 1420 1399 59099 270 270 269 59627 6 269 27 26148 26010 138
1777656215 7.316667 1 0 281700 91142 88323 1420 1399 59109 120 120 119 59671 21 119 40 26166 26028 138
1777656215 7.366667 1 0 281850 91198 88375 1424 1399 59242 1143 1143 1142 59702 0 1142 10 26191 26053 138
1777656215 7.366667 1 0 282000 91249 88426 1424 1399 59267 993 993 992 59731 22 992 37 26217 26079 138
1777656215 7.366667 1 0 282150 91316 88493 1424 1399 59298 843 843 842 59733 32 842 60 26248 26110 138
1777656215 7.366667 1 0 282300 91371 88548 1424 1399 59322 693 693 692 59751 45 692 57 26272 26134 138
1777656215 7.366667 1 0 282450 91428 88605 1424 1399 59350 543 543 542 59771 65 542 93 26296 26158 138
1777656215 7.366667 1 0 282600 91484 88645 1428 1411 59369 393 393 392 59805 94 392 110 26317 26179 138
1777656215 7.383333 1 0 282750 91551 88712 1428 1411 59402 243 243 242 59824 150 242 179 26339 26201 138
1777656215 7.450000 1 0 282900 91616 88761 1432 1423 59614 1956 1956 1955 59847 25 1955 40 26356 26218 138
1777656215 7.450000 1 0 283050 91671 88816 1432 1423 59627 1806 1806 1805 59869 72 1805 115 26371 26233 138
1777656215 7.450000 1 0 283200 91752 88897 1432 1423 59644 1656 1656 1655 59857 114 1655 136 26390 26252 138
1777656215 7.450000 1 0 283350 91824 88969 1432 1423 59661 1506 1506 1505 59862 152 1505 168 26407 26268 139
1777656215 7.466667 1 0 283500 91872 89017 1432 1423 59674 1356 1356 1355 59904 167 1355 190 26421 26282 139
1777656215 7.466667 1 0 283650 91914 89059 1432 1423 59684 1206 1206 1205 59945 185 1205 221 26436 26297 139
1777656215 7.466667 1 0 283800 91978 89107 1436 1435 59744 1256 1256 1255 59978 27 1255 38 26450 26311 139
1777656215 7.500000 1 0 283950 92011 89140 1436 1435 60162 2952 2952 2951 60014 26 2951 28 26468 26329 139
1777656215 7.500000 1 0 284100 92049 89178 1436 1435 60170 2802 2802 2801 60052 62 2801 81 26482 26343 139
1777656215 7.500000 1 0 284250 92111 89236 1440 1435 60180 2652 2652 2651 60068 112 2651 116 26503 26364 139
1777656215 7.500000 1 0 284400 92181 89306 1440 1435 60184 2502 2502 2501 60076 190 2501 202 26520 26381 139
1777656215 7.500000 1 0 284550 92219 89344 1440 1435 60231 2552 2552 2551 60119 34 2551 36 26538 26399 139
1777656215 7.516667 1 0 284700 92265 89390 1440 1435 60230 2402 2402 2401 60152 69 2401 96 26554 26415 139
1777656215 7.516667 1 0 284850 92338 89463 1440 1435 60246 2427 2427 2426 60160 23 2426 35 26568 26429 139
1777656215 7.516667 1 0 285000 92387 89511 1441 1435 60243 2277 2277 2276 60184 93 2276 93 26585 26446 139
1777656215 7.516667 1 0 285150 92422 89546 1441 1435 60248 2127 2127 2126 60223 126 2126 145 26602 26463 139
1777656215 7.516667 1 0 285300 92455 89579 1441 1435 60252 1977 1977 1976 60263 158 1976 160 26623 26484 139
1777656215 7.516667 1 0 285450 92505 89629 1441 1435 60261 1827 1827 1826 60290 187 1826 196 26645 26506 139
1777656215 7.516667 1 0 285600 92544 89664 1445 1435 60296 1877 1877 1876 60337 14 1876 27 26659 26520 139
1777656215 7.533333 1 0 285750 92586 89702 1449 1435 60291 1727 1727 1726 60375 53 1726 71 26675 26536 139
1777656215 7.533333 1 0 285900 92630 89746 1449 1435 60489 2666 2666 2665 60407 17 2665 47 26690 26551 139
1777656215 7.533333 1 0 286050 92671 89787 1449 1435 60489 2516 2516 2515 60447 39 2515 49 26704 26565 139
1777656215 7.533333 1 0 286200 92701 89817 1449 1435 60489 2366 2366 2365 60498 54 2365 59 26720 26581 139
1777656215 7.550000 1 0 286350 92720 89836 1449 1435 60488 2216 2216 2215 60564 54 2215 54 26732 26593 139
1777656215 7.550000 1 0 286500 92763 89879 1449 1435 60487 2066 2066 2065 60602 70 2065 97 26744 26605 139
1777656215 7.550000 1 0 286650 92791 89907 1449 1435 60486 1916 1916 1915 60662 83 1915 84 26767 26628 139
1777656215 7.550000 1 0 286800 92830 89946 1449 1435 60486 1766 1766 1765 60710 89 1765 96 26787 26648 139
1777656215 7.550000 1 0 286950 92882 89998 1449 1435 60509 1707 1707 1706 60738 33 1706 48 26808 26669 139
1777656215 7.550000 1 0 287100 92940 90056 1449 1435 60508 1557 1557 1556 60755 87 1556 97 26827 26688 139
1777656215 7.550000 1 0 287250 92985 90101 1449 1435 60507 1407 1407 1406 60788 133 1406 135 26849 26710 139
1777656215 7.550000 1 0 287400 93029 90145 1449 1435 60506 1257 1257 1256 60814 173 1256 186 26870 26731 139
1777656215 7.550000 1 0 287550 93070 90186 1449 1435 60518 1307 1307 1306 60853 2 1306 17 26891 26752 139
1777656215 7.566667 1 0 287700 93140 90256 1449 1435 60537 1157 1157 1156 60859 34 1156 52 26913 26774 139
1777656215 7.566667 1 0 287850 93197 90313 1449 1435 60574 1126 1126 1125 60878 6 1125 25 26935 26796 139
1777656215 7.566667 1 0 288000 93245 90361 1449 1435 60583 976 976 975 60907 40 975 51 26958 26819 139
1777656215 7.566667 1 0 288150 93298 90414 1449 1435 60593 826 826 825 60926 68 825 79 26981 26842 139
1777656215 7.566667 1 0 288300 93348 90464 1449 1435 60608 676 676 675 60953 79 675 79 27004 26865 139
1777656215 7.566667 1 0 288450 93394 90510 1449 1435 60618 526 526 525 60984 97 525 102 27032 26893 139
1777656215 7.566667 1 0 288600 93452 90568 1449 1435 60633 376 376 375 61010 143 375 151 27056 26917 139
1777656215 7.566667 1 0 288750 93491 90607 1449 1435 60642 226 226 225 61050 176 225 188 27077 26938 139
1777656215 7.566667 1 0 288900 93535 90651 1449 1435 60674 275 275 274 61082 12 274 24 27098 26959 139
1777656215 7.566667 1 0 289050 93585 90701 1449 1435 60686 125 125 124 61107 58 124 73 27117 26978 139
1777656215 7.566667 1 0 289200 93636 90752 1449 1435 60704 88 88 87 61135 13 87 13 27138 26999 139
1777656215 7.566667 1 0 289350 93654 90770 1449 1435 60717 179 179 178 61201 5 178 10 27150 27011 139
1777656215 7.566667 1 0 289500 93683 90799 1449 1435 60734 29 29 28 61253 14 28 29 27168 27029 139
1777656215 7.600000 1 0 289650 93732 90848 1449 1435 60826 479 479 478 61283 7 478 14 27185 27046 139
1777656215 7.600000 1 0 289800 93780 90896 1449 1435 60846 329 329 328 61319 32 328 50 27206 27067 139
1777656215 7.616667 1 0 289950 93842 90958 1449 1435 60875 179 179 178 61332 72 178 78 27235 27096 139
1777656215 7.616667 1 0 290100 93894 91010 1449 1435 60900 29 29 28 61369 98 28 124 27263 27124 139
1777656215 7.616667 1 0 290250 93934 91050 1449 1435 60971 130 130 129 61386 14 129 31 27289 27150 139
1777656215 7.616667 1 0 290400 93998 91114 1449 1435 61018 40 40 39 61404 6 39 6 27311 27172 139
1777656215 7.683333 1 0 290550 94024 91140 1449 1435 61267 1507 1507 1506 61462 8 1506 8 27328 27189 139
1777656215 7.683333 1 0 290700 94066 91182 1449 1435 61286 1357 1357 1356 61499 53 1356 70 27342 27203 139
1777656215 7.683333 1 0 290850 94143 91259 1449 1435 61325 1207 1207 1206 61502 120 1206 126 27362 27223 139
1777656215 7.700000 1 0 291000 94206 91322 1449 1435 61352 1057 1057 1056 61500 169 1056 190 27386 27247 139
1777656215 7.700000 1 0 291150 94290 91406 1449 1435 61432 1107 1107 1106 61490 26 1106 37 27417 27277 140
1777656215 7.700000 1 0 291300 94331 91447 1449 1435 61452 957 957 956 61532 60 956 60 27444 27304 140
1777656215 7.700000 1 0 291450 94374 91490 1449 1435 61472 807 807 806 61570 99 806 108 27468 27328 140
1777656215 7.700000 1 0 291600 94397 91513 1449 1435 61669 1639 1639 1638 61616 15 1638 23 27487 27347 140
