# wall_epoch time rank loops bip2 bip3 fires ones nofires graph_nodes nhot pending_actions graph_edges local_pending incoming_pending outgoing_pending global_physical_msgs nTickSend nFullSend
1777656897 0.350000 3 0 25800 8753 7761 488 504 5520 72 71 5599 37 71 49 1395 1376 19
1777656897 0.350000 3 0 25950 8798 7802 492 504 5548 11 10 5644 0 10 0 1404 1385 19
1777656897 0.366667 3 0 26100 8846 7850 492 504 5660 487 486 5679 44 486 68 1412 1393 19
1777656897 0.366667 3 0 26250 8877 7881 492 504 5665 337 336 5727 82 336 111 1418 1399 19
1777656897 0.366667 3 0 26400 8913 7913 496 504 5671 187 186 5772 112 186 145 1425 1406 19
1777656897 0.366667 3 0 26550 8935 7935 496 504 5674 37 36 5827 128 36 135 1432 1413 19
1777656897 0.366667 3 0 26700 8973 7973 496 504 5716 22 21 5873 26 21 66 1440 1421 19
1777656897 0.366667 3 0 26850 9044 8044 496 504 5841 590 589 5871 46 589 88 1448 1428 20
1777656897 0.366667 3 0 27000 9100 8100 496 504 5855 440 439 5892 99 439 116 1455 1435 20
1777656897 0.366667 3 0 27150 9149 8149 496 504 5866 290 289 5928 137 289 178 1462 1442 20
1777656897 0.366667 3 0 27300 9188 8188 496 504 5870 140 139 5966 171 139 195 1468 1448 20
1777656897 0.366667 3 0 27450 9245 8245 496 504 5933 190 189 6001 15 189 32 1476 1456 20
1777656897 0.366667 3 0 27600 9281 8281 496 504 5934 40 39 6048 59 39 71 1483 1463 20
1777656897 0.383333 3 0 27750 9316 8316 496 504 6084 664 663 6088 6 663 30 1492 1472 20
1777656897 0.383333 3 0 27900 9378 8374 500 504 6086 514 513 6115 47 513 96 1499 1479 20
1777656897 0.383333 3 0 28050 9441 8437 500 504 6094 364 363 6130 87 363 127 1506 1485 21
1777656897 0.383333 3 0 28200 9482 8478 500 504 6103 214 213 6164 127 213 139 1513 1492 21
1777656897 0.383333 3 0 28350 9570 8550 504 516 6120 64 63 6162 189 63 209 1520 1498 22
1777656897 0.383333 3 0 28500 9603 8583 504 516 6168 114 113 6192 44 113 60 1527 1505 22
1777656897 0.383333 3 0 28650 9653 8633 504 516 6182 52 51 6233 9 51 26 1535 1513 22
1777656897 0.383333 3 0 28800 9682 8658 508 516 6359 1023 1022 6288 14 1022 38 1542 1520 22
1777656897 0.383333 3 0 28950 9736 8712 508 516 6358 873 872 6316 58 872 81 1549 1527 22
1777656897 0.383333 3 0 29100 9774 8746 512 516 6354 723 722 6359 84 722 95 1557 1535 22
1777656897 0.400000 3 0 29250 9816 8788 512 516 6350 573 572 6390 121 572 163 1563 1541 22
1777656897 0.400000 3 0 29400 9877 8833 516 528 6348 423 422 6422 144 422 150 1571 1549 22
1777656897 0.400000 3 0 29550 9917 8873 516 528 6350 273 272 6467 165 272 198 1577 1555 22
1777656897 0.400000 3 0 29700 9959 8915 516 528 6358 123 122 6511 190 122 208 1584 1562 22
1777656897 0.400000 3 0 29850 10012 8964 520 528 6404 164 163 6537 24 163 33 1593 1571 22
1777656897 0.400000 3 0 30000 10061 9013 520 528 6404 14 13 6557 74 13 99 1600 1578 22
1777656897 0.400000 3 0 30150 10135 9087 520 528 6558 691 690 6577 51 690 81 1608 1586 22
1777656897 0.400000 3 0 30300 10210 9162 520 528 6573 541 540 6568 119 540 154 1615 1593 22
1777656897 0.400000 3 0 30450 10272 9224 520 528 6584 391 390 6569 165 390 206 1622 1600 22
1777656897 0.416667 3 0 30600 10301 9253 520 528 6589 241 240 6623 180 240 193 1629 1607 22
1777656897 0.416667 3 0 30750 10334 9286 520 528 6648 291 290 6660 3 290 32 1636 1614 22
1777656897 0.416667 3 0 30900 10386 9338 520 528 6648 141 140 6690 49 140 82 1643 1621 22
1777656897 0.416667 3 0 31050 10412 9364 520 528 6652 71 70 6753 4 70 29 1650 1628 22
1777656897 0.416667 3 0 31200 10464 9412 524 528 6742 416 415 6778 24 415 48 1659 1637 22
1777656897 0.416667 3 0 31350 10495 9443 524 528 6749 266 265 6832 52 265 70 1665 1643 22
1777656897 0.416667 3 0 31500 10531 9479 524 528 6754 116 115 6878 72 115 98 1672 1650 22
1777656897 0.416667 3 0 31650 10566 9510 528 528 6787 50 49 6928 9 49 18 1680 1658 22
1777656897 0.433333 3 0 31800 10635 9575 532 528 6963 731 730 6954 41 730 93 1689 1667 22
1777656897 0.433333 3 0 31950 10688 9628 532 528 6971 581 580 6968 72 580 107 1696 1674 22
1777656897 0.433333 3 0 32100 10710 9650 532 528 6975 431 430 7026 89 430 109 1703 1681 22
1777656897 0.433333 3 0 32250 10747 9687 532 528 6984 281 280 7072 117 280 121 1711 1689 22
1777656897 0.433333 3 0 32400 10787 9727 532 528 6995 131 130 7120 142 130 168 1717 1695 22
1777656897 0.433333 3 0 32550 10832 9768 536 528 7053 146 145 7155 10 145 38 1726 1704 22
1777656897 0.450000 3 0 32700 10869 9789 540 540 7278 1129 1128 7205 0 1128 0 1735 1713 22
1777656897 0.450000 3 0 32850 10917 9837 540 540 7281 979 978 7230 40 978 51 1741 1719 22
1777656897 0.450000 3 0 33000 10956 9876 540 540 7277 829 828 7259 68 828 92 1748 1726 22
1777656897 0.450000 3 0 33150 10988 9908 540 540 7276 679 678 7310 84 678 97 1754 1732 22
1777656897 0.450000 3 0 33300 11060 9980 540 540 7283 529 528 7312 133 528 168 1762 1739 23
1777656897 0.450000 3 0 33450 11117 10037 540 540 7280 379 378 7325 188 378 209 1769 1746 23
1777656897 0.450000 3 0 33600 11147 10067 540 540 7335 429 428 7372 27 428 36 1777 1754 23
1777656897 0.450000 3 0 33750 11193 10113 540 540 7347 323 322 7402 17 322 41 1783 1760 23
1777656897 0.450000 3 0 33900 11230 10150 540 540 7347 173 172 7442 42 172 52 1792 1769 23
1777656897 0.450000 3 0 34050 11260 10180 540 540 7346 23 22 7497 71 22 80 1799 1776 23
1777656897 0.466667 3 0 34200 11320 10240 540 540 7550 946 945 7539 44 945 75 1806 1783 23
1777656897 0.466667 3 0 34350 11394 10298 544 552 7544 796 795 7537 98 795 145 1813 1790 23
1777656897 0.466667 3 0 34500 11434 10338 544 552 7544 646 645 7576 126 645 151 1821 1798 23
1777656897 0.466667 3 0 34650 11479 10383 544 552 7551 496 495 7608 168 495 221 1827 1804 23
1777656897 0.466667 3 0 34800 11531 10431 548 552 7555 346 345 7646 195 345 242 1834 1811 23
1777656897 0.466667 3 0 34950 11571 10471 548 552 7617 396 395 7693 13 395 25 1843 1820 23
1777656897 0.466667 3 0 35100 11619 10519 548 552 7630 287 286 7716 9 286 37 1852 1829 23
1777656897 0.466667 3 0 35250 11658 10558 548 552 7631 137 136 7765 53 136 89 1858 1835 23
1777656897 0.466667 3 0 35400 11694 10594 548 552 7666 244 243 7810 4 243 21 1867 1844 23
1777656897 0.466667 3 0 35550 11739 10639 548 552 7677 94 93 7845 41 93 48 1873 1850 23
1777656897 0.466667 3 0 35700 11776 10676 548 552 7698 14 13 7896 8 13 24 1881 1858 23
1777656897 0.466667 3 0 35850 11824 10708 552 564 7728 26 25 7934 22 25 36 1890 1867 23
1777656897 0.466667 3 0 36000 11860 10744 552 564 7779 196 195 7984 15 195 18 1901 1878 23
1777656897 0.466667 3 0 36150 11905 10789 552 564 7790 46 45 8019 62 45 80 1907 1884 23
1777656897 0.466667 3 0 36300 11952 10836 552 564 7834 52 51 8060 10 51 33 1916 1893 23
1777656897 0.466667 3 0 36450 11978 10862 552 564 7858 4 3 8114 2 3 4 1926 1903 23
1777656897 0.466667 3 0 36600 12032 10916 552 564 7904 11 10 8140 0 10 0 1941 1918 23
1777656897 0.466667 3 0 36750 12080 10960 556 564 7937 3 2 8173 8 2 24 1952 1929 23
1777656897 0.500000 3 0 36900 12125 11005 556 564 8126 849 848 8199 39 848 78 1960 1937 23
1777656897 0.516667 3 0 37050 12197 11077 556 564 8140 699 698 8200 105 698 130 1967 1944 23
1777656897 0.516667 3 0 37200 12256 11132 560 564 8151 549 548 8214 167 548 172 1975 1952 23
1777656897 0.516667 3 0 37350 12319 11195 560 564 8212 599 598 8233 25 598 67 1982 1959 23
1777656897 0.516667 3 0 37500 12353 11229 560 564 8219 449 448 8272 50 448 64 1990 1967 23
1777656897 0.516667 3 0 37650 12377 11249 564 564 8220 299 298 8335 67 298 82 1996 1973 23
1777656897 0.516667 3 0 37800 12402 11274 564 564 8243 236 235 8393 1 235 4 2005 1982 23
1777656897 0.516667 3 0 37950 12458 11330 564 564 8241 86 85 8412 68 85 96 2013 1990 23
1777656897 0.516667 3 0 38100 12507 11379 564 564 8467 981 980 8442 23 980 43 2021 1998 23
1777656897 0.516667 3 0 38250 12566 11422 568 576 8464 831 830 8472 66 830 83 2028 2005 23
1777656897 0.516667 3 0 38400 12612 11468 568 576 8465 681 680 8504 93 680 123 2035 2012 23
1777656897 0.516667 3 0 38550 12671 11527 568 576 8471 531 530 8518 157 530 184 2042 2019 23
1777656897 0.516667 3 0 38700 12727 11567 572 588 8470 381 380 8552 190 380 210 2049 2026 23
1777656897 0.516667 3 0 38850 12756 11596 572 588 8529 431 430 8610 16 430 16 2057 2034 23
1777656897 0.516667 3 0 39000 12807 11631 576 600 8527 281 280 8653 33 280 51 2064 2041 23
1777656897 0.516667 3 0 39150 12840 11664 576 600 8533 168 167 8697 36 167 54 2072 2049 23
1777656897 0.516667 3 0 39300 12872 11696 576 600 8536 18 17 8751 70 17 79 2080 2057 23
1777656897 0.516667 3 0 39450 12941 11765 576 600 8697 820 819 8760 49 819 70 2089 2066 23
1777656897 0.533333 3 0 39600 13002 11810 580 612 8697 670 669 8798 77 669 120 2096 2073 23
1777656897 0.533333 3 0 39750 13065 11869 584 612 8700 520 519 8816 133 519 203 2102 2079 23
1777656897 0.533333 3 0 39900 13127 11931 584 612 8713 370 369 8817 188 369 213 2110 2086 24
1777656897 0.533333 3 0 40050 13198 12002 584 612 8773 420 419 8812 68 419 120 2117 2093 24
1777656897 0.533333 3 0 40200 13241 12045 584 612 8775 270 269 8857 101 269 114 2125 2101 24
1777656897 0.533333 3 0 40350 13284 12088 584 612 8801 255 254 8896 5 254 32 2131 2107 24
1777656897 0.533333 3 0 40500 13334 12138 584 612 8800 105 104 8922 84 104 97 2139 2115 24
1777656897 0.533333 3 0 40650 13368 12172 584 612 8831 179 178 8968 14 178 65 2147 2123 24
1777656897 0.533333 3 0 40800 13402 12206 584 612 8841 29 28 9025 25 28 25 2154 2130 24
1777656897 0.533333 3 0 40950 13450 12238 588 624 8866 23 22 9068 1 22 19 2169 2145 24
1777656897 0.550000 3 0 41100 13496 12284 588 624 8980 494 493 9100 18 493 36 2179 2155 24
